product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country
663,Jacket,Coach,L,violet,115,80,"A violet coloured, L sized, Coach Jacket",465,103,93,3,279,209,49852,2021-6-16,2021-06-24,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",466,103,109,3,327,209,49852,2021-6-16,2021-06-24,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
756,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket",463,103,109,3,327,209,49852,2021-6-16,2021-06-24,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
772,Jacket,Pullover,M,red,114,55,"A red coloured, M sized, Pullover Jacket",462,103,91,1,91,209,49852,2021-6-16,2021-06-24,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
131,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt",4766,955,92,1,92,209,30609,2021-1-20,2021-02-05,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
393,Shirt,Casual Slim Fit,L,orange,113,76,"A orange coloured, L sized, Casual Slim Fit Shirt",4767,955,119,1,119,209,30609,2021-1-20,2021-02-05,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
938,Trousers,Drawstring,L,indigo,104,77,"A indigo coloured, L sized, Drawstring Trousers",4770,955,96,3,288,209,30609,2021-1-20,2021-02-05,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
966,Trousers,Slim-Fit,S,blue,119,49,"A blue coloured, S sized, Slim-Fit Trousers",4768,955,97,1,97,209,30609,2021-1-20,2021-02-05,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
1229,Trousers,Tracksuit Bottoms,XL,red,91,45,"A red coloured, XL sized, Tracksuit Bottoms Trousers",4769,955,112,3,336,209,30609,2021-1-20,2021-02-05,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
489,Jacket,Puffer,XL,violet,110,40,"A violet coloured, XL sized, Puffer Jacket",1702,347,118,1,118,209,18829,2021-5-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
644,Jacket,Coach,XL,yellow,115,68,"A yellow coloured, XL sized, Coach Jacket",1704,347,93,3,279,209,18829,2021-5-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
953,Trousers,Slim-Fit,L,orange,119,66,"A orange coloured, L sized, Slim-Fit Trousers",1701,347,97,2,194,209,18829,2021-5-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
957,Trousers,Slim-Fit,M,yellow,119,55,"A yellow coloured, M sized, Slim-Fit Trousers",1703,347,97,1,97,209,18829,2021-5-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia
9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt",934,192,96,3,288,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
390,Shirt,Casual Slim Fit,XS,orange,113,43,"A orange coloured, XS sized, Casual Slim Fit Shirt",931,192,119,3,357,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
573,Jacket,Bomber,L,yellow,90,54,"A yellow coloured, L sized, Bomber Jacket",936,192,100,3,300,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
664,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket",935,192,93,1,93,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
863,Trousers,Chinos,L,blue,100,46,"A blue coloured, L sized, Chinos Trousers",930,192,113,2,226,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
920,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",933,192,96,3,288,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
990,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",932,192,106,3,318,842,30614,2021-2-6,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",2768,554,113,2,226,842,28264,2021-5-7,2021-05-26,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
1127,Trousers,Cargo Pants,M,orange,106,51,"A orange coloured, M sized, Cargo Pants Trousers",2767,554,102,3,306,842,28264,2021-5-7,2021-05-26,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia
9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt",1164,240,96,1,96,578,37612,2021-1-27,2021-02-01,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia
124,Shirt,Denim,XL,green,115,52,"A green coloured, XL sized, Denim Shirt",1163,240,92,3,276,578,37612,2021-1-27,2021-02-01,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia
259,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",1161,240,95,2,190,578,37612,2021-1-27,2021-02-01,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia
298,Shirt,Cuban Collar,L,green,93,58,"A green coloured, L sized, Cuban Collar Shirt",1165,240,105,3,315,578,37612,2021-1-27,2021-02-01,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia
473,Jacket,Puffer,L,green,110,43,"A green coloured, L sized, Puffer Jacket",1162,240,118,1,118,578,37612,2021-1-27,2021-02-01,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia
1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",1160,240,106,1,106,578,37612,2021-1-27,2021-02-01,Riordan Goreway,Genderfluid,75,256 Andrew CrestApt. 193,8281,East Marcus,New South Wales,Australia
9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt",2951,588,96,2,192,612,13740,2021-5-26,2021-06-20,Leann Kittow,Female,35,5306 Cody LaneApt. 083,9575,Angelinastad,South Australia,Australia
281,Shirt,Cuban Collar,S,red,93,59,"A red coloured, S sized, Cuban Collar Shirt",2950,588,105,1,105,612,13740,2021-5-26,2021-06-20,Leann Kittow,Female,35,5306 Cody LaneApt. 083,9575,Angelinastad,South Australia,Australia
334,Shirt,Mandarin Collar,XL,green,108,79,"A green coloured, XL sized, Mandarin Collar Shirt",2948,588,109,1,109,612,13740,2021-5-26,2021-06-20,Leann Kittow,Female,35,5306 Cody LaneApt. 083,9575,Angelinastad,South Australia,Australia
806,Jacket,Shearling,S,red,95,75,"A red coloured, S sized, Shearling Jacket",2949,588,117,2,234,612,13740,2021-5-26,2021-06-20,Leann Kittow,Female,35,5306 Cody LaneApt. 083,9575,Angelinastad,South Australia,Australia
1031,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers",2952,588,90,2,180,612,13740,2021-5-26,2021-06-20,Leann Kittow,Female,35,5306 Cody LaneApt. 083,9575,Angelinastad,South Australia,Australia
9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt",3634,728,96,3,288,526,10662,2021-8-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
38,Shirt,Dress,L,red,119,79,"A red coloured, L sized, Dress Shirt",3636,728,104,3,312,526,10662,2021-8-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",3633,728,106,1,106,526,10662,2021-8-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket",3637,728,112,1,112,526,10662,2021-8-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
1109,Trousers,Cropped,XL,blue,99,51,"A blue coloured, XL sized, Cropped Trousers",3635,728,115,1,115,526,10662,2021-8-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
1150,Trousers,Cargo Pants,XS,violet,106,40,"A violet coloured, XS sized, Cargo Pants Trousers",3638,728,102,1,102,526,10662,2021-8-29,2021-08-30,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
207,Shirt,Camp Collared,M,violet,112,41,"A violet coloured, M sized, Camp Collared Shirt",1048,215,98,1,98,526,27531,2021-8-10,2021-08-20,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
618,Jacket,Cardigan,L,blue,118,68,"A blue coloured, L sized, Cardigan Jacket",1049,215,112,2,224,526,27531,2021-8-10,2021-08-20,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
780,Jacket,Pullover,XS,yellow,114,65,"A yellow coloured, XS sized, Pullover Jacket",1050,215,91,3,273,526,27531,2021-8-10,2021-08-20,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
793,Jacket,Pullover,L,blue,114,66,"A blue coloured, L sized, Pullover Jacket",1051,215,91,2,182,526,27531,2021-8-10,2021-08-20,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
466,Jacket,Puffer,S,yellow,110,48,"A yellow coloured, S sized, Puffer Jacket",1687,344,118,3,354,526,44938,2021-8-16,2021-09-06,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",1686,344,96,2,192,526,44938,2021-8-16,2021-09-06,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia
10,Shirt,Oxford Cloth,XS,yellow,114,72,"A yellow coloured, XS sized, Oxford Cloth Shirt",3055,614,96,2,192,732,35663,2021-4-18,2021-05-03,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
28,Shirt,Oxford Cloth,L,indigo,114,70,"A indigo coloured, L sized, Oxford Cloth Shirt",3057,614,96,3,288,732,35663,2021-4-18,2021-05-03,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
457,Jacket,Puffer,M,red,110,62,"A red coloured, M sized, Puffer Jacket",3058,614,118,1,118,732,35663,2021-4-18,2021-05-03,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
615,Jacket,Cardigan,XS,blue,118,54,"A blue coloured, XS sized, Cardigan Jacket",3056,614,112,3,336,732,35663,2021-4-18,2021-05-03,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
744,Jacket,Peacoat,XL,orange,102,69,"A orange coloured, XL sized, Peacoat Jacket",3059,614,109,2,218,732,35663,2021-4-18,2021-05-03,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
154,Shirt,Linen,XL,yellow,116,54,"A yellow coloured, XL sized, Linen Shirt",115,26,91,3,273,732,15964,2021-4-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
453,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket",116,26,107,1,107,732,15964,2021-4-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
808,Jacket,Shearling,L,red,95,40,"A red coloured, L sized, Shearling Jacket",114,26,117,2,234,732,15964,2021-4-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
258,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt",569,122,95,1,95,732,29226,2021-4-13,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
616,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",568,122,112,1,112,732,29226,2021-4-13,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
712,Jacket,Trench Coat,M,yellow,112,54,"A yellow coloured, M sized, Trench Coat Jacket",570,122,119,2,238,732,29226,2021-4-13,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",567,122,90,3,270,732,29226,2021-4-13,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
349,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt",1706,348,109,3,327,732,42741,2021-10-7,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
349,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt",1708,348,109,2,218,732,42741,2021-10-7,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
619,Jacket,Cardigan,XL,blue,118,57,"A blue coloured, XL sized, Cardigan Jacket",1705,348,112,3,336,732,42741,2021-10-7,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
833,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket",1709,348,117,3,351,732,42741,2021-10-7,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
856,Trousers,Chinos,S,green,100,61,"A green coloured, S sized, Chinos Trousers",1707,348,113,3,339,732,42741,2021-10-7,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
880,Trousers,Cords,XS,orange,113,70,"A orange coloured, XS sized, Cords Trousers",1710,348,94,2,188,732,42741,2021-10-7,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia
11,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",557,120,96,2,192,585,53001,2021-6-9,2021-06-14,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
340,Shirt,Mandarin Collar,XS,indigo,108,80,"A indigo coloured, XS sized, Mandarin Collar Shirt",554,120,109,2,218,585,53001,2021-6-9,2021-06-14,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
395,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",558,120,119,3,357,585,53001,2021-6-9,2021-06-14,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
560,Jacket,Bomber,XS,red,90,76,"A red coloured, XS sized, Bomber Jacket",556,120,100,1,100,585,53001,2021-6-9,2021-06-14,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
881,Trousers,Cords,S,orange,113,59,"A orange coloured, S sized, Cords Trousers",555,120,94,2,188,585,53001,2021-6-9,2021-06-14,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
1231,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers",553,120,112,1,112,585,53001,2021-6-9,2021-06-14,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
58,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt",2671,535,104,1,104,585,23905,2021-1-25,2021-02-07,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
164,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",2674,535,91,1,91,585,23905,2021-1-25,2021-02-07,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
707,Jacket,Trench Coat,M,orange,112,43,"A orange coloured, M sized, Trench Coat Jacket",2670,535,119,3,357,585,23905,2021-1-25,2021-02-07,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",2669,535,96,3,288,585,23905,2021-1-25,2021-02-07,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
946,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers",2672,535,97,2,194,585,23905,2021-1-25,2021-02-07,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
1224,Trousers,Pleated,XL,violet,90,65,"A violet coloured, XL sized, Pleated Trousers",2673,535,105,2,210,585,23905,2021-1-25,2021-02-07,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia
11,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",3995,795,96,3,288,427,51672,2021-6-7,2021-06-30,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
830,Jacket,Shearling,XS,indigo,95,68,"A indigo coloured, XS sized, Shearling Jacket",3996,795,117,2,234,427,51672,2021-6-7,2021-06-30,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
21,Shirt,Oxford Cloth,S,blue,114,51,"A blue coloured, S sized, Oxford Cloth Shirt",3276,661,96,1,96,427,15302,2021-9-14,2021-09-17,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
220,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt",3281,661,106,1,106,427,15302,2021-9-14,2021-09-17,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
826,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",3280,661,117,3,351,427,15302,2021-9-14,2021-09-17,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
849,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",3279,661,113,3,339,427,15302,2021-9-14,2021-09-17,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
990,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",3277,661,106,1,106,427,15302,2021-9-14,2021-09-17,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
1184,Trousers,High-Waisted,XL,indigo,98,57,"A indigo coloured, XL sized, High-Waisted Trousers",3278,661,99,2,198,427,15302,2021-9-14,2021-09-17,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
232,Shirt,Chambray,M,blue,105,66,"A blue coloured, M sized, Chambray Shirt",2044,412,106,2,212,427,25520,2021-9-23,2021-10-13,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
314,Shirt,Cuban Collar,XL,violet,93,44,"A violet coloured, XL sized, Cuban Collar Shirt",2043,412,105,1,105,427,25520,2021-9-23,2021-10-13,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
721,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",2045,412,119,1,119,427,25520,2021-9-23,2021-10-13,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
1034,Trousers,Relaxed Leg,XL,green,95,64,"A green coloured, XL sized, Relaxed Leg Trousers",2042,412,90,2,180,427,25520,2021-9-23,2021-10-13,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia
11,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",4092,814,96,3,288,664,47232,2021-3-4,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia
49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",4096,814,104,2,208,664,47232,2021-3-4,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia
